Nodes	Energy (mJ)
2.0	2149.55362023
3.0	1185.1560476
4.0	2424.03715731
5.0	1954.27197774
6.0	1579.35520504
7.0	2488.27254387
8.0	532.4754235
9.0	914.37434085
10.0	1861.72767269
11.0	1802.93397194
