Nodes	Energy (mJ)
2.0	1977.59873981
3.0	773.086554996
4.0	126.360120858
5.0	501.369875
6.0	385.567768793
7.0	187.642603772
8.0	1840.65699458
9.0	16.3603341844
10.0	498.88390625
11.0	283.997124328
12.0	1236.88536095
13.0	539.658593771
14.0	1494.51075694
15.0	1880.72334493
16.0	1038.83134898
