Nodes	Energy (mJ)
2.0	1374.331935
3.0	1687.23023368
4.0	431.087502774
5.0	501.369875
6.0	639.554302286
7.0	1339.47281591
8.0	388.422694672
9.0	1205.46351768
10.0	498.88390625
11.0	1106.99682561
