5	7
0.497	0.498073095166
0.497	0.498073095166
0.497	0.498073095166
0.4974	0.498473095166
0.4974	0.498473095166
0.4978	0.498873095166
0.4978	0.498873095166
0.4982	0.499273095166
0.4982	0.499273095166
0.4986	0.499673095166
0.4986	0.499673095166
0.499	0.500073095166
0.499	0.499831595166
0.4994	0.500231595166
0.4994	0.499990095166
0.4998	0.500390095166
0.4998	0.500148595166
0.5002	0.500548595166
0.4999795	0.500307095166
0.5003795	0.500707095166
0.500151125	0.500465595166
0.500551125	0.500865595166
0.500314875	0.500621470166
0.500714875	0.501021470166
0.500478625	0.500777345166
0.500878625	0.501177345166
0.500642375	0.500933220166
0.501042375	0.501333220166
0.500806125	0.501089095166
0.501206125	0.501489095166
0.500969875	0.501244970166
0.501369875	0.501644970166
