Node,transmit,transmit_failed_power,received,received_failed_power,received_failed_loss
       1,      14,       0,      70,       0,      13
       2,      21,       0,       5,       0,       1
       3,      20,       0,       5,       0,       0
       4,      21,       0,       4,       0,       0
       5,      20,       0,       2,       0,       0
